gene	WT_UN120_r1	WT_UN120_r2	WT_UN120_r3	WT_EM30_r1	WT_EM30_r2	WT_EM30_r3	WT_EM120_r1	WT_EM120_r2	WT_EM120_r3	EDF1_ko_UN120_r1	EDF1_ko_UN120_r2	EDF1_ko_UN120_r3	EDF1_ko_EM30_r1	EDF1_ko_EM30_r2	EDF1_ko_EM30_r3	EDF1_ko_EM120_r1	EDF1_ko_EM120_r2	EDF1_ko_EM120_r3
ENSG00000114115|RBP1	61.00000000000001	105.99999999999999	105.0	127.00000000000001	63.0	104.00099999999999	79.0	87.0	72.0	46.0	42.001000000000005	56.0	74.99999999999999	74.999	92.999	82.99999999999999	114.0	71.99999999999999
ENSG00000163864|NMNAT3	655.942	1336.15	1131.0159999999998	1411.1619999999996	598.16	450.70599999999996	843.5559999999998	797.704	1045.952	823.9449999999999	897.907	928.456	577.2199999999999	591.0089999999998	945.476	806.1819999999999	1637.906	1252.021
ENSG00000158258|CLSTN2	85.0	145.0	128.0	134.0	80.0	51.0	119.0	117.0	107.0	122.0	110.0	124.0	162.0	169.0	191.0	203.0	261.0	202.0
ENSG00000155890|TRIM42	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000114120|SLC25A36	382.99800000000005	971.001	801.001	1047.999	354.0	286.001	720.998	692.0	944.0	555.001	403.00100000000003	663.0	814.0	748.001	877.9970000000001	944.0000000000001	1743.0000000000002	1191.9989999999998
ENSG00000175093|SPSB4	51.0	102.0	86.0	122.0	52.0	63.0	106.0	134.0	95.0	80.0	66.0	92.0	129.0	108.0	133.0	167.0	239.00000000000006	146.0
ENSG00000155893|PXYLP1	106.0	231.0	186.999	294.99999999999994	97.0	105.0	180.0	153.0	197.0	131.0	121.00000000000001	132.001	211.001	190.998	211.99900000000002	212.999	320.999	256.0
ENSG00000177311|ZBTB38	288.0	578.0	524.001	765.0	244.999	235.0	471.999	447.0	514.001	249.99899999999997	210.00000000000003	328.999	424.0	405.00000000000006	465.99999999999994	510.0	920.0	667.999
ENSG00000155903|RASA2	138.0	272.999	270.0	377.0	166.0	90.0	280.0	276.00100000000003	296.0	142.0	135.0	165.0	212.0	195.0	241.001	309.0	622.0000000000001	442.99999999999994
ENSG00000114125|RNF7	328.99899999999997	580.89	480.986	579.0	253.00099999999998	255.001	292.0	355.261	340.99899999999997	238.999	216.078	248.01800000000003	334.97099999999995	339.0	368.00100000000003	418.99699999999996	670.5480000000001	496.00000000000006
ENSG00000285558|AC112504.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
ENSG00000114124|GRK7	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0
ENSG00000069849|ATP1B3	735.0	1531.0	1341.0	1390.0	524.0	400.0	1179.9989999999998	1156.9999999999998	1160.0	840.9990000000003	568.9989999999999	944.0	1320.001	1217.001	1431.001	1298.0010000000002	2083.999	1555.999
ENSG00000114126|TFDP2	515.013	1117.7089999999998	970.5509999999999	1284.224	431.865	382.778	800.7579999999999	886.108	852.662	700.414	546.197	714.006	844.317	803.008	891.999	1053.2569999999998	1713.237	1179.9890000000003
ENSG00000175066|GK5	228.00099999999998	555.015	428.42299999999994	591.428	195.898	166.001	395.76200000000006	435.00699999999995	499.947	352.62899999999996	273.63100000000003	377.001	333.742	311.733	368.7100000000001	537.2099999999999	955.2859999999998	669.665
ENSG00000114127|XRN1	473.0	1037.0	885.0000000000001	1204.9989999999998	514.001	317.0	939.9999999999999	918.999	1120.0	613.9989999999999	486.001	658.0	834.9999999999998	669.0000000000001	821.001	1023.999	1894.999	1438.001
ENSG00000175054|ATR	490.00000000000006	1132.0010000000002	1020.0000000000002	1279.0	466.0000000000001	360.0	1000.0	1064.0	1222.0	707.9999999999999	525.9990000000001	823.0	1062.001	883.0000000000001	1130.999	1270.0	2224.0	1696.999
ENSG00000120756|PLS1	266.00100000000003	553.0010000000001	496.99999999999994	603.999	375.99999999999994	287.99999999999994	437.00000000000006	437.0	481.0	328.0	383.00000000000006	312.0	440.99999999999994	445.0	468.0	500.999	754.0	556.9989999999999
ENSG00000144935|TRPC1	82.0	197.0	167.0	218.0	72.0	47.999	169.0	143.00000000000003	194.0	91.999	74.001	100.0	165.0	139.999	160.0	174.0	355.0	238.00000000000003
ENSG00000163710|PCOLCE2	188.0	398.0	352.00100000000003	433.99999999999994	211.0	177.99899999999997	258.0	264.0	266.0	181.0	190.0	183.0	260.001	173.99999999999997	290.0	336.0	528.999	360.001
ENSG00000188582|PAQR9	23.0	42.0	35.0	64.0	14.0	14.0	30.0	32.0	28.0	33.0	23.0	31.0	32.0	32.0	44.0	31.0	64.0	46.0
ENSG00000163714|U2SURP	2087.0	4793.001	4321.002	5520.999	2208.0	1785.0010000000002	3152.0	3398.0	3902.999	3082.0	2911.9990000000003	3508.0	3938.0	2986.001	3900.999999999999	4200.0	8907.0	6533.0
ENSG00000175040|CHST2	27.0	57.0	50.0	83.0	38.0	45.0	71.0	70.0	51.0	50.0	54.0	41.0	46.0	61.0	48.0	101.0	92.0	95.0
ENSG00000181804|SLC9A9	9.001	15.0	11.0	10.0	6.0	6.0	4.0	4.0	8.999999999999998	13.0	11.0	9.0	12.0	14.0	23.0	15.0	36.0	28.999999999999996
ENSG00000181744|DIPK2A	148.0	368.0	323.00000000000006	441.0	129.0	114.0	421.0	372.0	479.0	285.0	162.0	311.0	468.0	437.0	502.0	623.0	1126.001	756.0
ENSG00000152952|PLOD2	711.0	1344.9999999999998	1249.9990000000003	1474.0000000000002	511.00000000000006	337.001	781.0010000000001	835.9990000000001	961.0000000000002	782.0	704.001	867.9999999999999	1000.001	683.002	957.0000000000001	1105.0	2030.9999999999998	1624.999
ENSG00000114698|PLSCR4	5.0	17.0	10.0	15.0	12.0	6.0	11.999	11.0	14.999000000000002	10.0	12.0	15.999999999999998	26.0	18.0	22.0	26.999000000000002	35.001000000000005	27.001
ENSG00000163746|PLSCR2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
ENSG00000188313|PLSCR1	77.0	191.00099999999998	137.999	176.0	92.999	76.0	147.99999999999997	154.00099999999998	158.0	143.00000000000003	79.999	122.001	210.99900000000002	173.00099999999998	170.99999999999997	177.00100000000003	336.99999999999994	231.0
ENSG00000231213|PLSCR5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174963|ZIC4	1.0	4.0	4.0	3.0	0.0	6.0	1.0	1.0	2.0	3.0	6.0	2.0	1.0	0.0	2.0	2.0	1.0	1.0
ENSG00000152977|ZIC1	4.0	6.0	7.0	10.0	3.0	3.0	3.0	6.0	5.0	1.0	5.0	2.0	1.0	1.0	3.0	3.0	3.0	3.0
ENSG00000144891|AGTR1	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	3.0	4.0	5.0	5.0	4.0	10.0	12.000000000000002	10.0	18.999999999999996	10.0
ENSG00000153002|CPB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000163751|CPA3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
ENSG00000163754|GYG1	300.0	606.0	469.0	628.999	223.00000000000003	152.999	435.0	494.99999999999994	521.0	350.0	296.0	404.0	514.999	531.0010000000001	633.0	565.0	899.999	756.9989999999999
ENSG00000071794|HLTF	919.001	2045.0	1759.001	2313.0	677.999	495.00000000000006	1217.999	1318.0010000000002	1445.0010000000002	848.0009999999999	624.001	991.999	1115.9999999999998	822.999	1139.001	1202.0	2604.0000000000005	1914.0
ENSG00000163755|HPS3	152.0	302.99999999999994	282.00100000000003	341.0	123.0	100.0	263.0	333.0	333.0	245.001	162.0	290.99999999999994	350.0	289.9989999999999	362.0	413.0	600.999	519.0
ENSG00000047457|CP	0.0	1.0	3.0	2.0	2.0	0.0	1.0	1.0	2.0	0.0	3.0	3.0	0.0	0.0	2.0	3.0	4.0	4.0
ENSG00000163762|TM4SF18	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000169908|TM4SF1	0.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
ENSG00000169903|TM4SF4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000018408|WWTR1	347.0	681.9999999999999	640.783	766.0000000000001	260.001	231.0	492.999	454.999	438.99999999999994	295.998	257.999	297.00100000000003	417.0000000000001	409.0000000000001	486.00100000000003	541.001	923.3059999999999	629.0000000000001
ENSG00000114744|COMMD2	255.0	518.0	464.0	546.999	259.0	215.99999999999997	420.99999999999994	431.0	475.99999999999994	368.0	279.0	339.00000000000006	583.0	454.0	563.0	661.001	844.9989999999999	631.0000000000001
ENSG00000206199|ANKUB1	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000082996|RNF13	224.99900000000002	401.99899999999997	361.0	444.001	194.999	188.99999999999997	285.001	281.999	351.00200000000007	311.00000000000006	252.00000000000003	263.999	385.001	358.0	425.998	434.0009999999999	736.0	529.999
ENSG00000070087|PFN2	940.999	2077.997	1812.001	2099.001	1143.999	980.0	1500.999	1522.999	1554.0	1371.0010000000002	1313.9990000000003	1528.0	1998.0000000000002	1823.999	2191.999	2040.001	3192.999	2233.998
ENSG00000196428|TSC22D2	503.99499999999995	926.99	710.9159999999999	1111.055	393.00300000000004	443.00100000000003	1249.067	1175.0000000000002	1258.002	445.005	434.894	458.837	613.0	702.999	697.002	1116.0079999999998	1883.738	1288.0019999999997
ENSG00000120742|SERP1	491.0	963.9989999999999	838.0000000000001	1024.0	473.0	485.999	780.0	781.0010000000001	760.9990000000001	708.0	696.9999999999999	647.0	951.0000000000001	814.0009999999999	1005.0	1131.0000000000002	1469.9999999999998	1078.9989999999998
ENSG00000144895|EIF2A	574.9999999999999	1333.001	1113.999	1422.9989999999998	368.0	262.999	861.001	710.0	923.999	591.0	403.99999999999994	682.9999999999999	973.0	781.999	964.002	816.999	1801.0	1381.999
ENSG00000198843|SELENOT	424.001	918.0000000000001	823.0000000000001	1030.9989999999998	361.99999999999994	378.999	627.0000000000001	671.9999999999999	754.001	365.9989999999999	387.0	498.00000000000006	655.9990000000001	616.0010000000001	756.0	686.0	1188.0	947.0010000000001
ENSG00000163645|ERICH6	3.0	3.0	1.0	3.0	1.0	3.0	2.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	1.0	2.0	3.0
ENSG00000181788|SIAH2	134.0	313.0	263.0	334.0	106.0	120.0	288.00000000000006	236.0	324.0	157.0	133.0	187.0	197.0	239.0	251.0	311.0	581.0	370.0
ENSG00000214237|MINDY4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSG00000260234|AC020636.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000163646|CLRN1	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
ENSG00000144893|MED12L	400.00000000000006	785.0	606.0	876.0	382.001	362.0	832.8960000000001	741.0	834.999	386.0	311.0	360.0	409.0	525.0	648.0	751.0	982.9999999999999	782.999
ENSG00000174946|GPR171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174944|P2RY14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000138271|GPR87	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0
ENSG00000181631|P2RY13	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000169313|P2RY12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152580|IGSF10	54.0	107.0	93.0	138.0	29.0	21.0	63.105	54.0	52.0	46.0	49.0	55.0	70.0	77.0	85.0	68.0	93.0	76.0
ENSG00000197953|AADACL2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000114771|AADAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198829|SUCNR1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000152601|MBNL1	1172.0	2359.0	2116.9990000000003	2647.0	877.0020000000002	736.001	1747.9999999999998	1463.999	1828.0	1215.0	843.0000000000001	1225.001	1598.9990000000003	1431.0	1765.998	1886.998	3099.9980000000005	2222.001
ENSG00000169860|P2RY1	154.0	304.0	309.0	362.0	161.0	145.0	328.0	342.0	396.0	218.0	153.0	195.0	263.0	271.0	288.0	382.0	705.0	469.0
ENSG00000181467|RAP2B	410.0	795.0010000000002	689.0	927.915	394.0	358.0	682.0	726.0	705.9960000000002	591.0	497.0	658.0	789.0	842.0	942.0	1140.0	1589.0	1126.0
ENSG00000114790|ARHGEF26	496.0	1008.0	871.0	1152.0	604.0	538.0	1013.0	1211.0	1019.0	756.0	632.9999999999998	612.0	839.0000000000001	796.9999999999998	914.0	1469.0	1890.0	1375.0
ENSG00000174953|DHX36	667.0	1506.0	1298.0	1822.0000000000002	589.001	467.00100000000003	1009.0	1091.0010000000002	1183.999	879.001	787.0	877.0010000000001	1086.0	890.001	1212.0	1474.0000000000002	2841.9990000000003	2026.0000000000002
ENSG00000174948|GPR149	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	2.0	4.0	3.0	6.0	4.0	4.0	4.0
ENSG00000196549|MME	45.001000000000005	79.99999999999999	102.0	98.00000000000001	36.0	39.0	63.0	73.0	63.0	78.0	80.0	93.0	123.0	88.001	129.0	137.0	220.001	156.0
ENSG00000240045|STRIT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000114805|PLCH1	224.0	451.0	403.0	557.0	212.0	205.0	374.99999999999994	425.0	432.0	280.00000000000006	263.0	264.0	396.0	373.0	421.99999999999994	446.0	696.0010000000001	490.0
ENSG00000174928|C3orf33	51.0	87.979	95.983	116.043	47.0	37.00000000000001	73.001	73.001	84.03	56.97900000000001	45.0	67.166	78.001	73.0	84.651	81.0	224.00100000000003	135.744
ENSG00000284952|AC104472.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.074000000000002	0.0	0.0	3.165
ENSG00000169359|SLC33A1	350.96000000000004	776.23	692.781	931.829	253.86200000000002	199.50700000000003	599.0060000000001	546.191	644.0020000000001	396.0	245.876	482.99	662.0500000000001	585.002	638.035	672.3190000000001	1277.1640000000002	953.788
ENSG00000163655|GMPS	1434.0	2852.0	2561.007	3287.8079999999995	1303.6369999999997	874.0	2452.0120000000006	2525.266	2795.423	2088.002	1413.0720000000001	2013.0	2563.0	2151.8720000000003	2652.0	2870.9100000000003	4684.8099999999995	3396.9840000000004
ENSG00000169282|KCNAB1	3.0	2.0	1.0	1.0	0.0	1.0	4.0	4.0	9.0	2.0	0.0	2.0	3.0	3.0	5.0	3.0	2.0	2.0
ENSG00000114850|SSR3	946.975	1927.9199999999998	1724.0279999999998	2119.4590000000007	761.0	530.999	1380.6760000000002	1447.9979999999998	1700.0000000000002	1347.0010000000002	1082.0	1548.118	1809.001	1583.315	1861.0	1583.0000000000002	3126.039	2302.0589999999997
ENSG00000163659|TIPARP	586.999	1204.0	1106.0	1845.0	637.0010000000001	598.9999999999999	3073.001000000001	3001.9990000000003	3194.0	939.9999999999999	695.0	1130.0	1932.0000000000002	1741.0010000000002	2149.0	4378.000000000001	6567.001000000001	4843.0
ENSG00000197980|LEKR1	11.0	16.0	23.0	15.0	6.0	9.0	17.0	8.999999999999998	20.999999999999996	9.0	11.0	12.0	15.0	7.999999999999999	18.0	23.0	32.0	42.001000000000005
ENSG00000163660|CCNL1	500.0	901.0	745.0	1535.0	546.9979999999999	433.0	1343.999	1228.001	1214.999	859.0	675.0010000000001	859.9990000000001	1581.999	1401.9989999999998	1617.0	2309.0009999999997	3698.001	2815.0
ENSG00000197415|VEPH1	10.0	27.001	19.999000000000002	22.0	10.0	10.001000000000001	16.000000000000004	22.0	14.0	13.0	11.0	18.0	15.0	16.0	31.0	26.0	31.0	28.0
ENSG00000163661|PTX3	71.0	88.0	90.0	110.0	68.0	44.0	62.0	78.0	59.0	104.0	76.0	98.0	152.0	142.0	163.0	156.0	247.0	219.0
ENSG00000174899|PQLC2L	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000168779|SHOX2	67.99999999999999	97.0	100.00099999999999	148.00099999999998	66.0	97.00000000000001	85.001	98.00000000000001	85.0	127.0	120.99900000000001	91.001	151.0	140.999	167.00000000000003	184.0	248.0	175.99999999999997
ENSG00000174891|RSRC1	546.999	954.0009999999999	955.002	1188.001	633.0010000000002	687.0	658.0	741.9999999999999	722.001	959.001	1131.0	917.9979999999999	1133.9989999999998	1002.001	1305.001	1525.0	2094.0000000000005	1769.999
ENSG00000178053|MLF1	164.0	343.0	308.0	380.001	192.00100000000003	169.999	237.0	268.0	252.001	324.0	286.998	348.999	542.0	440.999	490.9989999999999	574.999	654.998	429.0
ENSG00000168827|GFM1	963.0	2047.0	1935.0	2396.9990000000003	883.0	789.9999999999999	1416.0010000000002	1501.999	1700.001	1459.0	1259.0	1571.9999999999998	2016.9999999999998	1678.9999999999998	2231.0009999999997	2323.0000000000005	4246.0	3343.0000000000005
ENSG00000079257|LXN	175.0	355.0	274.0	384.0	91.0	122.0	167.0	172.0	195.0	230.00000000000003	179.0	236.0	247.0	200.0	263.0	288.0	571.0	501.00000000000006
ENSG00000118849|RARRES1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000118855|MFSD1	134.0	311.0	293.99999999999994	332.998	111.999	82.001	310.99999999999994	234.0	332.00000000000006	190.00099999999998	140.0	249.0	362.00200000000007	335.00000000000006	364.00100000000003	317.0010000000001	628.9999999999999	413.99999999999994
ENSG00000283154|IQCJ-SCHIP1	212.869	360.40299999999996	365.82300000000004	519.865	206.729	220.14899999999997	392.312	432.30899999999997	406.072	362.306	316.51300000000003	397.955	580.662	565.6579999999999	648.285	960.407	1212.4529999999997	977.4710000000001
ENSG00000214216|IQCJ	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	1.0	2.0
ENSG00000151967|SCHIP1	37.132	30.596	23.177	23.134999999999998	22.273	10.850999999999999	10.687	15.690000000000001	15.93	16.694	23.487000000000002	28.044	28.336999999999996	12.341999999999999	25.716	42.594	41.547	37.528999999999996
ENSG00000168811|IL12A	18.0	42.000000000000014	23.0	37.0	17.0	16.0	12.0	24.0	22.0	23.0	12.0	27.0	27.0	22.0	30.0	26.0	52.0	45.0
ENSG00000180044|C3orf80	20.0	57.0	76.0	69.0	37.0	49.0	40.0	42.0	32.0	44.0	67.0	58.0	78.0	69.0	101.0	136.0	127.0	116.0
ENSG00000248710|AC079594.2	26.856	121.179	72.65	88.81	92.72	22.555	43.003	75.518	64.70100000000001	80.562	94.372	98.655	117.981	78.46300000000002	111.347	90.39	197.447	155.037
ENSG00000068885|IFT80	193.641	450.62399999999997	368.111	488.183	184.918	172.18200000000002	300.7319999999999	322.65900000000005	373.371	387.715	350.86600000000004	426.8999999999999	500.182	365.2560000000001	455.44700000000006	550.249	1082.656	759.3689999999999
ENSG00000113810|SMC4	3150.0	7190.987	6110.999	8683.0	3327.999	2234.0	4538.999000000001	5328.059	5713.9980000000005	5566.999	4873.2970000000005	5446.003	5910.001000000001	4087.0000000000005	6139.999000000002	7024.0	15242.998999999998	10995.997999999998
ENSG00000213186|TRIM59	105.50300000000001	223.21200000000002	199.23799999999997	287.00899999999996	49.361	75.263	226.26600000000002	239.056	319.958	158.721	124.46599999999998	194.445	275.839	204.281	251.206	283.362	702.898	443.574
ENSG00000186432|KPNA4	1062.0	2140.0	1837.234	2645.0	1260.915	1052.0	1902.0	1995.0	2302.0	1668.0	1526.0	1588.0	1952.9009999999998	1761.9999999999998	2124.033	2929.000000000001	5065.585	3491.0
ENSG00000179674|ARL14	0.0	6.0	1.0	8.0	3.0	1.0	3.0	2.0	3.0	4.0	6.0	1.0	6.0	3.0	6.0	5.0	10.0	2.0
ENSG00000163590|PPM1L	444.0	941.0000000000001	819.0009999999997	1041.9999999999998	368.0	389.00000000000006	808.0000000000001	719.001	844.9990000000001	585.999	534.0	582.999	805.0	751.999	801.9989999999999	877.0000000000002	1423.0	1002.9989999999999
ENSG00000169255|B3GALNT1	14.0	65.99999999999999	65.0	82.0	21.0	16.999000000000002	40.0	40.0	45.00000000000001	73.999	47.0	81.0	99.0	77.00100000000002	95.00100000000002	85.00000000000001	175.0	120.0
ENSG00000169251|NMD3	500.0	1060.9999999999998	1027.0000000000002	1244.001	544.0	460.0	975.0000000000001	1033.0	1192.002	947.999	778.0009999999997	1006.9999999999999	1346.0	1122.0	1402.0020000000002	1651.0	2591.9990000000003	1833.001
ENSG00000196542|SPTSSB	6.0	17.0	14.0	23.0	10.0	16.0	12.0	5.0	15.0	19.0	19.0	22.0	22.0	30.0	35.0	47.0	50.0	54.001
ENSG00000182447|OTOL1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0
ENSG00000090402|SI	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
ENSG00000121871|SLITRK3	8.999999999999998	8.0	12.0	11.0	5.0	6.0	9.0	7.0	2.0	97.0	81.00000000000001	97.0	139.0	116.0	137.0	122.00000000000003	238.0	125.0
ENSG00000114200|BCHE	2.0	9.0	7.0	11.0	4.0	0.0	4.0	9.0	6.0	128.999	98.0	182.0	249.0	191.00100000000006	261.00100000000003	223.00000000000003	400.00000000000006	299.00100000000003
ENSG00000169064|ZBBX	3.0	3.0	10.0	13.0	5.0	1.0	10.0	6.0	7.0	29.0	37.0	38.998999999999995	49.001	33.0	41.0	45.0	113.0	66.0
ENSG00000114204|SERPINI2	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	1.0
ENSG00000174776|WDR49	2.0	1.0	3.0	2.0	2.0	3.0	1.0	3.0	2.0	2.0	1.0	3.0	2.0	1.0	0.0	0.0	2.0	6.0
ENSG00000114209|PDCD10	519.998	990.9999999999999	895.0	1255.999	619.002	513.002	623.999	777.998	691.9989999999999	933.998	961.0000000000002	887.998	1034.001	698.0010000000001	1176.999	1298.001	2338.9990000000003	1931.0
ENSG00000163536|SERPINI1	40.00000000000001	96.0	79.0	107.0	28.0	29.0	65.0	67.0	59.001000000000005	111.0	70.0	89.0	112.0	66.0	133.0	159.0	207.001	136.0
ENSG00000173905|GOLIM4	1692.0	2902.0	2600.0	3874.0	1817.0	2249.0	1979.0	2142.0	1985.0	3235.0	3812.9999999999995	2854.0	3678.0	3479.0	4503.0	5953.000000000001	8309.000000000002	6314.0
ENSG00000085276|MECOM	595.001	1107.001	1050.999	1426.002	469.001	437.001	1059.002	1046.0010000000002	1112.0	760.0	625.001	833.0	1159.001	949.0	1280.999	1536.0	2760.0000000000005	2055.0
ENSG00000184378|ACTRT3	49.0	63.0	63.0	71.0	33.0	16.0	50.0	59.0	73.0	39.0	14.0	30.0	24.0	22.0	31.0	52.0	68.0	32.0
ENSG00000085274|MYNN	290.0	598.0000000000001	631.999	934.0000000000001	319.0	280.0	701.9990000000001	657.0000000000001	789.0	445.0	384.999	507.99999999999994	811.0010000000001	731.999	827.9989999999999	1250.0	2188.0	1597.001
ENSG00000171757|LRRC34	50.0	105.0	89.00000000000001	141.999	36.0	20.0	79.0	84.0	84.001	94.0	63.00000000000001	114.0	133.0	85.0	125.0	153.0	241.99999999999997	196.00099999999998
ENSG00000188306|LRRIQ4	3.0	3.0	0.0	5.0	1.0	0.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0	1.0	8.0	8.0	12.0	1.0
ENSG00000114248|LRRC31	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
ENSG00000187033|SAMD7	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0
ENSG00000008952|SEC62	1592.999	2663.0	2486.0	3465.971	1421.0	1551.0000000000002	1583.0	1863.999	1713.9999999999998	2500.0000000000005	2985.0	2302.0	2337.0	2055.0	2892.0000000000005	3840.0	6018.915	5429.001000000001
ENSG00000173890|GPR160	62.000000000000014	122.0	94.0	134.0	43.0	36.0	72.0	68.99999999999999	71.99999999999999	87.99999999999997	61.0	90.0	100.0	68.0	78.0	98.0	201.99900000000002	147.99999999999997
ENSG00000173889|PHC3	591.0	1234.001	1063.0	1601.344	413.00600000000003	371.9959999999999	1394.0010000000002	1159.8280000000002	1382.7459999999999	926.0010000000001	691.868	1027.0	1525.0	1473.875	1770.9989999999998	2120.0009999999997	3780.8680000000004	2804.0
ENSG00000163558|PRKCI	707.0	1217.0	1114.0	1403.0	618.0	557.0	898.0	1042.0	990.0	1135.0	1085.0	1030.0	1304.881	1194.0	1542.0	1712.0	2520.0	1877.0
ENSG00000136603|SKIL	472.00000000000006	1082.0	974.0	1415.999	381.999	250.99899999999997	1238.001	1301.0	1601.9999999999998	776.9960000000002	607.0	837.0	989.0	757.0000000000001	1025.0	1658.001	4077.002000000001	2795.000000000001
ENSG00000013297|CLDN11	0.0	0.0	3.095	3.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.293	0.0	1.0	0.0	5.0	6.0	1.0
ENSG00000285218|AC026316.4	1.0	6.0	3.905	1.0	1.0	0.0	0.0	1.0	2.999	3.0	1.0	3.707	3.0	1.0	3.0	0.0	8.0	6.0
ENSG00000013293|SLC7A14	7.207999999999998	12.002	6.042000000000002	11.059	5.152	10.755999999999998	5.997000000000001	9.049	11.003	6.893	7.159	4.0	7.0	2.946	12.0	14.0	14.889	18.225
